"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Anúncios,Idade,Gênero,Dia,Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)","Configuração de atribuição","Custo por lead",Leads,"Cliques no link","CTR (todos)","CPM (custo por 1.000 impressões)","CPC (custo por clique no link)","CPC (todos)",Visualizações,"Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Orçamento da campanha","Tipo de orçamento da campanha","Início dos relatórios","Término dos relatórios"
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD05_bongo_img_[12/01],277844195704332,6662637016215,6662637322615,6969065448215,AD05_bongo_img_[12/01],45-54,male,2026-01-28,210,300,1.42857143,BRL,2.08,"Clique de 7 dias ou visualização de 1 dia",,,5,2.66666667,6.93333333,0.416,0.26,,30,Daily,"Using ad set budget",,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD06_niro_img_[12/01],277844195704332,6729879019015,6729879019215,6969084154015,AD06_niro_img_[12/01],45-54,male,2026-01-28,7,8,1.14285714,BRL,0.1,"Clique de 7 dias ou visualização de 1 dia",,,1,12.5,12.5,0.1,0.1,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD07_niro_img_[14/01],277844195704332,6729879019015,6729879019215,6969857954615,AD07_niro_img_[14/01],45-54,male,2026-01-28,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD012_sportage_img_[14/01],277844195704332,6915514980415,6915514981215,6969859246815,AD012_sportage_img_[14/01],45-54,male,2026-01-28,263,308,1.17110266,BRL,3.72,"Clique de 7 dias ou visualização de 1 dia",3.72,1,3,2.5974026,12.07792208,1.24,0.465,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD06_stonic_img_[14/01],277844195704332,6875080103815,6875080104415,6969866674215,AD06_stonic_img_[14/01],45-54,male,2026-01-28,36,44,1.22222222,BRL,0.77,"Clique de 7 dias ou visualização de 1 dia",,,,0,17.5,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD04_ev5_img_[26/01],277844195704332,6819551408615,6819551408215,6974317588815,AD04_ev5_img_[26/01],45-54,male,2026-01-28,57,64,1.12280702,BRL,1.83,"Clique de 7 dias ou visualização de 1 dia",,,1,3.125,28.59375,1.83,0.915,,"Using campaign budget",Daily,7,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP07_sorento_[inicio_27/01],CJ01_sorento_amplo,AD01_sorrento_img_[27/01],277844195704332,6974778338815,6974778338615,6974778337815,AD01_sorrento_img_[27/01],45-54,male,2026-01-28,139,192,1.38129496,BRL,2.76,"Clique de 7 dias ou visualização de 1 dia",2.76,1,6,3.64583333,14.375,0.46,0.39428571,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD05_master_ride_video_[26/09],184629203219671,120231323193670298,120231323193700298,120232168040110298,AD05_master_ride_video_[26/09],45-54,male,2026-01-28,301,369,1.22591362,BRL,5.96,"Clique de 7 dias ou visualização de 1 dia",,,5,2.7100271,16.15176152,1.192,0.596,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],45-54,male,2026-01-28,53,59,1.11320755,BRL,1.22,"Clique de 7 dias ou visualização de 1 dia",,,,0,20.6779661,,0,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],45-54,male,2026-01-28,348,495,1.42241379,BRL,2.62,"Clique de 7 dias ou visualização de 1 dia",2.62,1,17,5.25252525,5.29292929,0.15411765,0.10076923,,"Using campaign budget",Daily,9,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],45-54,male,2026-01-28,53,61,1.1509434,BRL,0.52,"Clique de 7 dias ou visualização de 1 dia",,,1,4.91803279,8.52459016,0.52,0.17333333,,30,Daily,"Using ad set budget",,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD05_gsx_8r_img_[25/09],722911362773979,120231169848870599,120231169848990599,120232140918400599,AD05_gsx_8r_img_[25/09],45-54,unknown,2026-01-28,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,45-54,unknown,2026-01-28,3,3,1,BRL,0.13,"Clique de 7 dias ou visualização de 1 dia",,,1,33.33333333,43.33333333,0.13,0.13,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,45-54,unknown,2026-01-28,5,7,1.4,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,14.28571429,2.85714286,,0.02,,"Using campaign budget",Daily,9,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD06_dk160_img_[06/01],184629203219671,120233157487530298,120233157487570298,120237818393430298,AD06_dk160_img_[06/01],45-54,unknown,2026-01-28,2,2,1,BRL,0.04,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD010_nk150_img_[06/01],184629203219671,120231793936550298,120231793936530298,120237818652800298,AD010_nk150_img_[06/01],45-54,unknown,2026-01-28,1,1,1,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,30,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD07_dl160_img_[08/01],184629203219671,120228417084420298,120228417084570298,120237922343140298,AD07_dl160_img_[08/01],45-54,unknown,2026-01-28,2,6,3,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP05_v-strom-800-de_[inicio_01/01],"[Amanita] Suzuki - V-Strom 800 DE | Amplo",AD04_v-strom800_img_[12/01],722911362773979,120222759633540599,120222759633660599,120238430715580599,AD04_v-strom800_img_[12/01],45-54,unknown,2026-01-28,2,2,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP04_gsx-s1000_[inicio_24/11},CJ01_gsx-s1000_amplo,AD02_gsx-s1000_img_[12/01],722911362773979,120235789366720599,120235789366790599,120238431095810599,AD02_gsx-s1000_img_[12/01],45-54,unknown,2026-01-28,2,2,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP05_t-350+t-350-x_[inicio_01/01],"[Amanita] Zontes - T350 e T350x - Amplo",AD06_t350_img_[13/01],7658357130952021,120224545259140714,120224545259250714,120238669666370714,AD06_t350_img_[13/01],45-54,unknown,2026-01-28,2,2,1,BRL,0.09,"Clique de 7 dias ou visualização de 1 dia",,,,0,45,,0,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD012_sportage_img_[14/01],277844195704332,6915514980415,6915514981215,6969859246815,AD012_sportage_img_[14/01],45-54,unknown,2026-01-28,1,2,2,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP07_sorento_[inicio_27/01],CJ01_sorento_amplo,AD01_sorrento_img_[27/01],277844195704332,6974778338815,6974778338615,6974778337815,AD01_sorrento_img_[27/01],45-54,unknown,2026-01-28,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD05_master_ride_video_[26/09],184629203219671,120231323193670298,120231323193700298,120232168040110298,AD05_master_ride_video_[26/09],45-54,unknown,2026-01-28,2,2,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],45-54,unknown,2026-01-28,3,3,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.33333333,,0,,"Using campaign budget",Daily,9,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS","AD Versatilidade - Bongo - Frete sem preço",277844195704332,6662637016215,6662637322615,6853552721615,"AD Versatilidade - Bongo - Frete sem preço",55-64,female,2026-01-28,19,21,1.10526316,BRL,0.32,"Clique de 7 dias ou visualização de 1 dia",,,1,9.52380952,15.23809524,0.32,0.16,,30,Daily,"Using ad set budget",,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",55-64,female,2026-01-28,9,10,1.11111111,BRL,0.38,"Clique de 7 dias ou visualização de 1 dia",0.38,1,1,30,38,0.38,0.12666667,,"Using campaign budget",Daily,25,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD04_stonic_img_[05/12],277844195704332,6875080103815,6875080104415,6953692882815,AD04_stonic_img_[05/12],55-64,female,2026-01-28,3,3,1,BRL,0.04,"Clique de 7 dias ou visualização de 1 dia",,,,0,13.33333333,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",55-64,female,2026-01-28,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],55-64,female,2026-01-28,13,13,1,BRL,0.11,"Clique de 7 dias ou visualização de 1 dia",,,,0,8.46153846,,0,,"Using campaign budget",Daily,8,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,55-64,female,2026-01-28,38,50,1.31578947,BRL,0.47,"Clique de 7 dias ou visualização de 1 dia",0.47,1,1,6,9.4,0.47,0.15666667,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD05_dk160_img_[24/11],184629203219671,120233157487530298,120233157487570298,120235753096250298,AD05_dk160_img_[24/11],55-64,female,2026-01-28,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP08_v-strom-650-xt_[inicio_24/11],CJ01_v-strom_650_amplo,AD02_v-strom_img_[08/12],722911362773979,120216828365640599,120216828365630599,120236637457530599,AD02_v-strom_img_[08/12],55-64,female,2026-01-28,13,17,1.30769231,BRL,0.14,"Clique de 7 dias ou visualização de 1 dia",,,,0,8.23529412,,0,,"Using campaign budget",Daily,8,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,55-64,female,2026-01-28,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,9,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD06_dk160_img_[06/01],184629203219671,120233157487530298,120233157487570298,120237818393430298,AD06_dk160_img_[06/01],55-64,female,2026-01-28,3,4,1.33333333,BRL,0.14,"Clique de 7 dias ou visualização de 1 dia",,,,0,35,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD010_nk150_img_[06/01],184629203219671,120231793936550298,120231793936530298,120237818652800298,AD010_nk150_img_[06/01],55-64,female,2026-01-28,10,11,1.1,BRL,0.22,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD07_dl160_img_[08/01],184629203219671,120228417084420298,120228417084570298,120237922343140298,AD07_dl160_img_[08/01],55-64,female,2026-01-28,1,1,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP05_v-strom-800-de_[inicio_01/01],"[Amanita] Suzuki - V-Strom 800 DE | Amplo",AD04_v-strom800_img_[12/01],722911362773979,120222759633540599,120222759633660599,120238430715580599,AD04_v-strom800_img_[12/01],55-64,female,2026-01-28,14,20,1.42857143,BRL,0.31,"Clique de 7 dias ou visualização de 1 dia",,,,0,15.5,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP04_gsx-s1000_[inicio_24/11},CJ01_gsx-s1000_amplo,AD02_gsx-s1000_img_[12/01],722911362773979,120235789366720599,120235789366790599,120238431095810599,AD02_gsx-s1000_img_[12/01],55-64,female,2026-01-28,7,10,1.42857143,BRL,0.12,"Clique de 7 dias ou visualização de 1 dia",,,,0,12,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP05_t-350+t-350-x_[inicio_01/01],"[Amanita] Zontes - T350 e T350x - Amplo",AD06_t350_img_[13/01],7658357130952021,120224545259140714,120224545259250714,120238669666370714,AD06_t350_img_[13/01],55-64,female,2026-01-28,8,8,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,1,12.5,2.5,0.02,0.02,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD05_v350_img_[13/01],7658357130952021,120212510922970714,120212510922950714,120238669724190714,AD05_v350_img_[13/01],55-64,female,2026-01-28,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,9,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD05_bongo_img_[12/01],277844195704332,6662637016215,6662637322615,6969065448215,AD05_bongo_img_[12/01],55-64,female,2026-01-28,8,10,1.25,BRL,0.09,"Clique de 7 dias ou visualização de 1 dia",,,,0,9,,0,,30,Daily,"Using ad set budget",,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD06_niro_img_[12/01],277844195704332,6729879019015,6729879019215,6969084154015,AD06_niro_img_[12/01],55-64,female,2026-01-28,3,3,1,BRL,0.08,"Clique de 7 dias ou visualização de 1 dia",,,,0,26.66666667,,0,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD012_sportage_img_[14/01],277844195704332,6915514980415,6915514981215,6969859246815,AD012_sportage_img_[14/01],55-64,female,2026-01-28,26,30,1.15384615,BRL,0.38,"Clique de 7 dias ou visualização de 1 dia",,,2,10,12.66666667,0.19,0.12666667,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD06_stonic_img_[14/01],277844195704332,6875080103815,6875080104415,6969866674215,AD06_stonic_img_[14/01],55-64,female,2026-01-28,5,5,1,BRL,0.17,"Clique de 7 dias ou visualização de 1 dia",,,,0,34,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD04_ev5_img_[26/01],277844195704332,6819551408615,6819551408215,6974317588815,AD04_ev5_img_[26/01],55-64,female,2026-01-28,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,7,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP07_sorento_[inicio_27/01],CJ01_sorento_amplo,AD01_sorrento_img_[27/01],277844195704332,6974778338815,6974778338615,6974778337815,AD01_sorrento_img_[27/01],55-64,female,2026-01-28,20,25,1.25,BRL,0.55,"Clique de 7 dias ou visualização de 1 dia",,,,0,22,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD05_master_ride_video_[26/09],184629203219671,120231323193670298,120231323193700298,120232168040110298,AD05_master_ride_video_[26/09],55-64,female,2026-01-28,12,15,1.25,BRL,0.78,"Clique de 7 dias ou visualização de 1 dia",,,,6.66666667,52,,0.78,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],55-64,female,2026-01-28,33,36,1.09090909,BRL,0.55,"Clique de 7 dias ou visualização de 1 dia",,,,0,15.27777778,,0,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],55-64,female,2026-01-28,4,10,2.5,BRL,0.13,"Clique de 7 dias ou visualização de 1 dia",,,,0,13,,0,,"Using campaign budget",Daily,9,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],55-64,female,2026-01-28,6,8,1.33333333,BRL,0.09,"Clique de 7 dias ou visualização de 1 dia",,,,0,11.25,,0,,30,Daily,"Using ad set budget",,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS","AD Versatilidade - Bongo - Frete sem preço",277844195704332,6662637016215,6662637322615,6853552721615,"AD Versatilidade - Bongo - Frete sem preço",55-64,male,2026-01-28,162,202,1.24691358,BRL,3.6,"Clique de 7 dias ou visualização de 1 dia",3.6,1,6,3.96039604,17.82178218,0.6,0.45,,30,Daily,"Using ad set budget",,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",55-64,male,2026-01-28,93,111,1.19354839,BRL,1.62,"Clique de 7 dias ou visualização de 1 dia",0.81,2,3,5.40540541,14.59459459,0.54,0.27,,"Using campaign budget",Daily,25,Daily,2026-01-28,2026-01-28
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD04_stonic_img_[05/12],277844195704332,6875080103815,6875080104415,6953692882815,AD04_stonic_img_[05/12],55-64,male,2026-01-28,13,14,1.07692308,BRL,0.37,"Clique de 7 dias ou visualização de 1 dia",,,,0,26.42857143,,0,,"Using campaign budget",Daily,10,Daily,2026-01-28,2026-01-28
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",55-64,male,2026-01-28,41,43,1.04878049,BRL,0.32,"Clique de 7 dias ou visualização de 1 dia",,,,0,7.44186047,,0,,"Using campaign budget",Daily,20,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],55-64,male,2026-01-28,49,62,1.26530612,BRL,1,"Clique de 7 dias ou visualização de 1 dia",,,1,3.22580645,16.12903226,1,0.5,,"Using campaign budget",Daily,8,Daily,2026-01-28,2026-01-28
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,55-64,male,2026-01-28,184,235,1.27717391,BRL,1.93,"Clique de 7 dias ou visualização de 1 dia",,,5,2.9787234,8.21276596,0.386,0.27571429,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD05_dk160_img_[24/11],184629203219671,120233157487530298,120233157487570298,120235753096250298,AD05_dk160_img_[24/11],55-64,male,2026-01-28,9,10,1.11111111,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,3,,0,,"Using campaign budget",Daily,15,Daily,2026-01-28,2026-01-28
