"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Anúncios,Idade,Gênero,Dia,Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)","Configuração de atribuição","Custo por lead",Leads,"Cliques no link","CTR (todos)","CPM (custo por 1.000 impressões)","CPC (custo por clique no link)","CPC (todos)",Visualizações,"Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Orçamento da campanha","Tipo de orçamento da campanha","Início dos relatórios","Término dos relatórios"
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",45-54,male,2026-02-06,228,266,1.16666667,BRL,3.09,"Clique de 7 dias ou visualização de 1 dia",,,4,3.0075188,11.61654135,0.7725,0.38625,,"Using campaign budget",Daily,25,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD04_stonic_img_[05/12],277844195704332,6875080103815,6875080104415,6953692882815,AD04_stonic_img_[05/12],45-54,male,2026-02-06,16,18,1.125,BRL,0.38,"Clique de 7 dias ou visualização de 1 dia",,,1,16.66666667,21.11111111,0.38,0.12666667,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",45-54,male,2026-02-06,273,316,1.15750916,BRL,3.36,"Clique de 7 dias ou visualização de 1 dia",,,8,3.16455696,10.63291139,0.42,0.336,,"Using campaign budget",Daily,20,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD01_master_ride_img_[08/09],184629203219671,120231323193670298,120231323193700298,120231323193930298,AD01_master_ride_img_[08/09],45-54,male,2026-02-06,126,174,1.38095238,BRL,2.53,"Clique de 7 dias ou visualização de 1 dia",,,2,4.59770115,14.54022989,1.265,0.31625,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],45-54,male,2026-02-06,29,34,1.17241379,BRL,0.58,"Clique de 7 dias ou visualização de 1 dia",,,,0,17.05882353,,0,,"Using campaign budget",Daily,8,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD05_gsx_8r_img_[25/09],722911362773979,120231169848870599,120231169848990599,120232140918400599,AD05_gsx_8r_img_[25/09],45-54,male,2026-02-06,49,56,1.14285714,BRL,0.47,"Clique de 7 dias ou visualização de 1 dia",,,2,3.57142857,8.39285714,0.235,0.235,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,45-54,male,2026-02-06,240,281,1.17083333,BRL,2.54,"Clique de 7 dias ou visualização de 1 dia",2.54,1,7,2.4911032,9.03914591,0.36285714,0.36285714,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD08_nk150_img_[01/12],184629203219671,120231793936550298,120231793936530298,120236167397160298,AD08_nk150_img_[01/12],45-54,male,2026-02-06,164,208,1.26829268,BRL,2.08,"Clique de 7 dias ou visualização de 1 dia",1.04,2,6,5.28846154,10,0.34666667,0.18909091,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,45-54,male,2026-02-06,302,325,1.07615894,BRL,2.36,"Clique de 7 dias ou visualização de 1 dia",,,6,1.84615385,7.26153846,0.39333333,0.39333333,,"Using campaign budget",Daily,9,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo",AD07_dr160_img_[06/01],184629203219671,120218349708790298,120218349708850298,120237818342340298,AD07_dr160_img_[06/01],45-54,male,2026-02-06,27,30,1.11111111,BRL,0.46,"Clique de 7 dias ou visualização de 1 dia",,,1,3.33333333,15.33333333,0.46,0.46,,"Using campaign budget",Daily,25,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD06_dk160_img_[06/01],184629203219671,120233157487530298,120233157487570298,120237818393430298,AD06_dk160_img_[06/01],45-54,male,2026-02-06,117,151,1.29059829,BRL,1.46,"Clique de 7 dias ou visualização de 1 dia",,,2,3.31125828,9.66887417,0.73,0.292,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD010_nk150_img_[06/01],184629203219671,120231793936550298,120231793936530298,120237818652800298,AD010_nk150_img_[06/01],45-54,male,2026-02-06,11,11,1,BRL,0.1,"Clique de 7 dias ou visualização de 1 dia",,,,9.09090909,9.09090909,,0.1,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD07_dl160_img_[08/01],184629203219671,120228417084420298,120228417084570298,120237922343140298,AD07_dl160_img_[08/01],45-54,male,2026-02-06,182,231,1.26923077,BRL,2.15,"Clique de 7 dias ou visualização de 1 dia",,,2,1.2987013,9.30735931,1.075,0.71666667,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo",AD05_gsx_8s_img_[12/01],722911362773979,120211251061830599,120211847192070599,120238429634710599,AD05_gsx_8s_img_[12/01],45-54,male,2026-02-06,146,162,1.10958904,BRL,1.66,"Clique de 7 dias ou visualização de 1 dia",,,3,2.4691358,10.24691358,0.55333333,0.415,,"Using campaign budget",Daily,20,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP05_t-350+t-350-x_[inicio_01/01],"[Amanita] Zontes - T350 e T350x - Amplo",AD06_t350_img_[13/01],7658357130952021,120224545259140714,120224545259250714,120238669666370714,AD06_t350_img_[13/01],45-54,male,2026-02-06,634,808,1.27444795,BRL,6.43,"Clique de 7 dias ou visualização de 1 dia",1.286,5,14,2.84653465,7.95792079,0.45928571,0.27956522,,"Using campaign budget",Daily,20,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD05_v350_img_[13/01],7658357130952021,120212510922970714,120212510922950714,120238669724190714,AD05_v350_img_[13/01],45-54,male,2026-02-06,43,45,1.04651163,BRL,0.52,"Clique de 7 dias ou visualização de 1 dia",,,,0,11.55555556,,0,,"Using campaign budget",Daily,9,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CPE04_[carnaval_ofertas_inicio_02/02]],CJE01_[carnaval_ofertas],AD01_dl160_img_[02/01],184629203219671,120238736778790298,120238736778820298,120238736778810298,AD01_dl160_img_[02/01],45-54,male,2026-02-06,65,73,1.12307692,BRL,0.79,"Clique de 7 dias ou visualização de 1 dia",,,,0,10.82191781,,0,,"Using campaign budget",Daily,40,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CPE04_[carnaval_ofertas_inicio_02/02]],CJE01_[carnaval_ofertas],AD02_dr160_img_[02/01],184629203219671,120238736778790298,120238736778820298,120238739527530298,AD02_dr160_img_[02/01],45-54,male,2026-02-06,4,4,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,40,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CPE04_[carnaval_ofertas_inicio_02/02]],CJE01_[carnaval_ofertas],AD06_gsx-8r_img_[02/01],184629203219671,120238736778790298,120238736778820298,120238739661330298,AD06_gsx-8r_img_[02/01],45-54,male,2026-02-06,154,170,1.1038961,BRL,2.03,"Clique de 7 dias ou visualização de 1 dia",,,,0.58823529,11.94117647,,2.03,,"Using campaign budget",Daily,40,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP06_gsx-8r_[inicio_08/09],CJ01_gsx-8r_amplo,AD015_gsx_8r_img_[20/01],722911362773979,120231169848870599,120231169848990599,120238760561210599,AD015_gsx_8r_img_[20/01],45-54,male,2026-02-06,19,25,1.31578947,BRL,0.5,"Clique de 7 dias ou visualização de 1 dia",,,1,4,20,0.5,0.5,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD10_master_ride_img_[05/02],184629203219671,120231323193670298,120231323193700298,120238979706070298,AD10_master_ride_img_[05/02],45-54,male,2026-02-06,67,81,1.20895522,BRL,0.58,"Clique de 7 dias ou visualização de 1 dia",,,,2.4691358,7.16049383,,0.29,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CPE04_[carnaval_ofertas_inicio_02/02]],CJE01_[carnaval_ofertas],AD08_e-350_img_[06/02]-,184629203219671,120238736778790298,120238736778820298,120239025623310298,AD08_e-350_img_[06/02]-,45-54,male,2026-02-06,3,3,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.33333333,,0,,"Using campaign budget",Daily,40,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CPE04_[carnaval_ofertas_inicio_02/02]],CJE01_[carnaval_ofertas],AD08_e-350_img_[06/02],184629203219671,120238736778790298,120238736778820298,120239028196290298,AD08_e-350_img_[06/02],45-54,male,2026-02-06,52,56,1.07692308,BRL,0.68,"Clique de 7 dias ou visualização de 1 dia",0.68,1,1,5.35714286,12.14285714,0.68,0.22666667,,"Using campaign budget",Daily,40,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CPE04_[carnaval_ofertas_inicio_02/02]],CJE01_[carnaval_ofertas],AD09_s-350_img_[06/02],184629203219671,120238736778790298,120238736778820298,120239028219130298,AD09_s-350_img_[06/02],45-54,male,2026-02-06,10,11,1.1,BRL,0.15,"Clique de 7 dias ou visualização de 1 dia",,,,0,13.63636364,,0,,"Using campaign budget",Daily,40,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CPE04_[carnaval_ofertas_inicio_02/02]],CJE01_[carnaval_ofertas],AD010_t-350_img_[06/02],184629203219671,120238736778790298,120238736778820298,120239028254420298,AD010_t-350_img_[06/02],45-54,male,2026-02-06,2,2,1,BRL,0.18,"Clique de 7 dias ou visualização de 1 dia",,,,50,90,,0.18,,"Using campaign budget",Daily,40,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CPE04_[carnaval_ofertas_inicio_02/02]],CJE01_[carnaval_ofertas],AD011_t-350-x_img_[06/02],184629203219671,120238736778790298,120238736778820298,120239028297650298,AD011_t-350-x_img_[06/02],45-54,male,2026-02-06,6,6,1,BRL,0.07,"Clique de 7 dias ou visualização de 1 dia",,,,0,11.66666667,,0,,"Using campaign budget",Daily,40,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP09_gsx-s1000+gsx-s1000-gx_[inicio_05/02],CJ01_gsx-s1000+gsx-s1000-gx_amplo,AD05_gsx-s1000-gx_img_[12/01],722911362773979,120239355257350599,120239355257340599,120239355257300599,AD05_gsx-s1000-gx_img_[12/01],45-54,male,2026-02-06,16,16,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,0.625,,0,,"Using campaign budget",Daily,18,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP09_gsx-s1000+gsx-s1000-gx_[inicio_05/02],CJ01_gsx-s1000+gsx-s1000-gx_amplo,AD02_gsx-s1000_img_[12/01],722911362773979,120239355257350599,120239355257340599,120239355426930599,AD02_gsx-s1000_img_[12/01],45-54,male,2026-02-06,44,60,1.36363636,BRL,0.41,"Clique de 7 dias ou visualização de 1 dia",,,1,3.33333333,6.83333333,0.41,0.205,,"Using campaign budget",Daily,18,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP10_v-strom-650-xt+v-strom-800-de_[inicio_05/02],CJ01_v-strom_650-xt+v-strom-800-de_amplo,AD05_v-strom-650-tx_img_[20/01],722911362773979,120239355488020599,120239355488080599,120239355488030599,AD05_v-strom-650-tx_img_[20/01],45-54,male,2026-02-06,11,13,1.18181818,BRL,0.27,"Clique de 7 dias ou visualização de 1 dia",,,,0,20.76923077,,0,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP10_v-strom-650-xt+v-strom-800-de_[inicio_05/02],CJ01_v-strom_650-xt+v-strom-800-de_amplo,AD02_v-strom-650-tx_img_[08/12],722911362773979,120239355488020599,120239355488080599,120239355488040599,AD02_v-strom-650-tx_img_[08/12],45-54,male,2026-02-06,20,23,1.15,BRL,0.38,"Clique de 7 dias ou visualização de 1 dia",,,1,4.34782609,16.52173913,0.38,0.38,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP10_v-strom-650-xt+v-strom-800-de_[inicio_05/02],CJ01_v-strom_650-xt+v-strom-800-de_amplo,AD04_v-strom-800-de_img_[12/01],722911362773979,120239355488020599,120239355488080599,120239355598890599,AD04_v-strom-800-de_img_[12/01],45-54,male,2026-02-06,44,67,1.52272727,BRL,1.19,"Clique de 7 dias ou visualização de 1 dia",,,,0,17.76119403,,0,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD09_e350_img_[06/02],7658357130952021,120228803541830714,120228803541820714,120239484038620714,AD09_e350_img_[06/02],45-54,male,2026-02-06,18,19,1.05555556,BRL,0.15,"Clique de 7 dias ou visualização de 1 dia",,,,0,7.89473684,,0,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD010_sportage_img_[06/01],277844195704332,6915514980415,6915514981215,6966762783815,AD010_sportage_img_[06/01],45-54,male,2026-02-06,173,194,1.12138728,BRL,2.01,"Clique de 7 dias ou visualização de 1 dia",2.01,1,5,4.12371134,10.36082474,0.402,0.25125,,"Using campaign budget",Daily,20,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD05_bongo_img_[12/01],277844195704332,6662637016215,6662637322615,6969065448215,AD05_bongo_img_[12/01],45-54,male,2026-02-06,214,275,1.28504673,BRL,1.62,"Clique de 7 dias ou visualização de 1 dia",1.62,1,6,3.27272727,5.89090909,0.27,0.18,,30,Daily,"Using ad set budget",,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD06_stonic_img_[14/01],277844195704332,6875080103815,6875080104415,6969866674215,AD06_stonic_img_[14/01],45-54,male,2026-02-06,15,16,1.06666667,BRL,0.33,"Clique de 7 dias ou visualização de 1 dia",,,,0,20.625,,0,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP04_carnival_[inicio_01/01],"[Amanita] Always On | KIA | Carnival | AMPLO (ADV)",AD03_carnival_img_[26/01],277844195704332,6819548126415,6880512939215,6974296417015,AD03_carnival_img_[26/01],45-54,male,2026-02-06,78,96,1.23076923,BRL,1.36,"Clique de 7 dias ou visualização de 1 dia",,,2,3.125,14.16666667,0.68,0.45333333,,"Using campaign budget",Daily,9,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD04_ev5_img_[26/01],277844195704332,6819551408615,6819551408215,6974317588815,AD04_ev5_img_[26/01],45-54,male,2026-02-06,60,66,1.1,BRL,1.12,"Clique de 7 dias ou visualização de 1 dia",,,,1.51515152,16.96969697,,1.12,,"Using campaign budget",Daily,7,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP07_sorento_[inicio_27/01],CJ01_sorento_amplo,AD01_sorrento_img_[27/01],277844195704332,6974778338815,6974778338615,6974778337815,AD01_sorrento_img_[27/01],45-54,male,2026-02-06,83,99,1.19277108,BRL,1.14,"Clique de 7 dias ou visualização de 1 dia",,,3,3.03030303,11.51515152,0.38,0.38,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD08_niro_img_[06/02],277844195704332,6729879019015,6729879019215,6978981859415,AD08_niro_img_[06/02],45-54,male,2026-02-06,1,1,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,20,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],45-54,male,2026-02-06,71,81,1.14084507,BRL,2.02,"Clique de 7 dias ou visualização de 1 dia",,,1,1.2345679,24.9382716,2.02,2.02,,"Using campaign budget",Daily,20,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP09_gsx-s1000+gsx-s1000-gx_[inicio_05/02],CJ01_gsx-s1000+gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120239355257350599,120239355257340599,120239355257310599,AD04_gsx-s1000-gx_img_[08/12],45-54,male,2026-02-06,509,643,1.2632613,BRL,4.59,"Clique de 7 dias ou visualização de 1 dia",,,7,2.17729393,7.13841369,0.65571429,0.32785714,,"Using campaign budget",Daily,18,Daily,2026-02-06,2026-02-06
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],45-54,male,2026-02-06,59,68,1.15254237,BRL,0.75,"Clique de 7 dias ou visualização de 1 dia",,,1,1.47058824,11.02941176,0.75,0.75,,30,Daily,"Using ad set budget",,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",45-54,unknown,2026-02-06,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,25,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD01_master_ride_img_[08/09],184629203219671,120231323193670298,120231323193700298,120231323193930298,AD01_master_ride_img_[08/09],45-54,unknown,2026-02-06,3,4,1.33333333,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,7.5,,0,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,45-54,unknown,2026-02-06,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD08_nk150_img_[01/12],184629203219671,120231793936550298,120231793936530298,120236167397160298,AD08_nk150_img_[01/12],45-54,unknown,2026-02-06,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD06_dk160_img_[06/01],184629203219671,120233157487530298,120233157487570298,120237818393430298,AD06_dk160_img_[06/01],45-54,unknown,2026-02-06,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD07_dl160_img_[08/01],184629203219671,120228417084420298,120228417084570298,120237922343140298,AD07_dl160_img_[08/01],45-54,unknown,2026-02-06,3,3,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.33333333,,0,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP05_t-350+t-350-x_[inicio_01/01],"[Amanita] Zontes - T350 e T350x - Amplo",AD06_t350_img_[13/01],7658357130952021,120224545259140714,120224545259250714,120238669666370714,AD06_t350_img_[13/01],45-54,unknown,2026-02-06,3,3,1,BRL,0.06,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,20,Daily,2026-02-06,2026-02-06
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD10_master_ride_img_[05/02],184629203219671,120231323193670298,120231323193700298,120238979706070298,AD10_master_ride_img_[05/02],45-54,unknown,2026-02-06,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP09_gsx-s1000+gsx-s1000-gx_[inicio_05/02],CJ01_gsx-s1000+gsx-s1000-gx_amplo,AD02_gsx-s1000_img_[12/01],722911362773979,120239355257350599,120239355257340599,120239355426930599,AD02_gsx-s1000_img_[12/01],45-54,unknown,2026-02-06,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,18,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP10_v-strom-650-xt+v-strom-800-de_[inicio_05/02],CJ01_v-strom_650-xt+v-strom-800-de_amplo,AD05_v-strom-650-tx_img_[20/01],722911362773979,120239355488020599,120239355488080599,120239355488030599,AD05_v-strom-650-tx_img_[20/01],45-54,unknown,2026-02-06,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Suzuki Sun Motors",CP10_v-strom-650-xt+v-strom-800-de_[inicio_05/02],CJ01_v-strom_650-xt+v-strom-800-de_amplo,AD04_v-strom-800-de_img_[12/01],722911362773979,120239355488020599,120239355488080599,120239355598890599,AD04_v-strom-800-de_img_[12/01],45-54,unknown,2026-02-06,1,1,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,10,Daily,2026-02-06,2026-02-06
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD09_e350_img_[06/02],7658357130952021,120228803541830714,120228803541820714,120239484038620714,AD09_e350_img_[06/02],45-54,unknown,2026-02-06,1,1,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,20,,0,,"Using campaign budget",Daily,15,Daily,2026-02-06,2026-02-06
